meal_id,name,description,cuisines,calories,price,premium_fee,meat_type,chef_id,chef_name,is_celebrity_chef,rating,review_count,stock,in_stock,specifications,ingredients,url,image_url,image_path,category_id,feature,banner_pic,weight,warning,sidedish
8656,Iskender-Style Strip Steak,with Mashed Potatoes & Shishito Peppers,middle-eastern,980,0.0,4.99,Beef,928165,Ahmet Kiranbay,False,3.8125,32.0,183,True,High Protein|Low Carbs|Soy Free|Gluten Free|Nut Free|Fine Dining,Oregano|Crushed Red Pepper|Aleppo Pepper|Garlic|Canola Oil|Black Pepper|Sugar|Extra Virgin Olive Oil|Kosher Salt|Tomato Paste|Onion|Canola and Olive Oil Blend|Whole Milk|Greek Yogurt|Butter|Canned Tomato|Potato|NY Strip Steak|Shishito Peppers,https://www.cookunity.com/meals/kiranbay-iskender-steak-with-mashed-potatoes,https://www.cookunity.com/meal-service/meals/3837/main_image/Ahmet-Kiranbay_Iskender_Steak_W_Mashed_Potatoes_WB_002_lowres.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/111/medias/icons/icon.jpeg,-2,,
8404,Parmesan Herb Salmon,with Lemon Potatoes & Asparagus,american,900,0.0,4.99,Salmon,44841,Meena Sreenivas,False,4.473,241.0,429,True,Pescatarian Diet|Mediterranean Diet|High Protein|Gluten Free|Nut Free|Fine Dining,Crushed Red Pepper|Lemon Zest|Kosher Salt|Black Pepper|Extra Virgin Olive Oil|Canola and Olive Oil Blend|Garlic Powder|Butter|Lemon Juice|Mayonnaise|Sour Cream|Parmesan Cheese|Italian Parsley|Dill|Lemon|Potato|Asparagus|Salmon,https://www.cookunity.com/meals/sreenivas-parmesan-herb-salmon,https://www.cookunity.com/meal-service/meals/3234/main_image/CU_Meena_Sreenivas_Parmesan_Herb_Salmon_Lemon_Potatoes_1394.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/5/medias/icons/meena-sreenivas.jpg,-2,,
3216,Pan-Seared Chicken Breast with Shallot Vinaigrette,Honey Roasted Parsnips and Carrots,american,510,14.8,0.0,Chicken,69752,Tony Perez,False,4.1595,2174.0,333,True,High Protein|Low Carbs|Less Than 600 calories|Mediterranean Diet|Soy Free|Gluten Free|Dairy Free|Nut Free,Rosemary|Kosher Salt|Black Pepper|Honey|Extra Virgin Olive Oil|Shallot|Sherry Vinegar|Carrots|Parsnips|Chicken Breast|Lemon|Italian Parsley|Lemon Juice|Canola and Olive Oil Blend,https://www.cookunity.com/meals/chicken-breast-parsnips-carrots,https://www.cookunity.com/media/catalog/product/cache/x1200/3/2/3216.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/9/medias/icons/tony-perez.jpg,-3,,
9311,Pesto Chicken Bowl,with Farro & Quinoa,"european, italian",570,0.0,0.0,Chicken,3755,Andres Mendez,False,4.016,312.0,336,True,Mediterranean Diet|Less Than 600 calories|Low Carbs|High Protein|Soy Free|Contains Nuts|GLP-1,Black Pepper|Kosher Salt|Extra Virgin Olive Oil|Spinach|Canola and Olive Oil Blend|Garlic|Cilantro|Almonds|Canned Roasted Red Peppers|Farro|Canned Corn|Tri-color Quinoa|Kale|Yellow Squash|Zucchini|Chicken Breast|Red Wine Vinegar|Parmesan Cheese,https://www.cookunity.com/meals/mendez-pesto-kale-chicken-bowl,https://www.cookunity.com/meal-service/meals/3925/main_image/3925_andres-mendez_pesto-kale-chicken-bowl_wb-30.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/12/medias/icons/andres-mendez.jpg,-4,,
8985,Tofu & Quinoa Forest Bowl,with Garlic Mushrooms & Lemon Broccoli,american,580,0.0,0.0,Vegan,1113342,Andrew  Corrigan,False,4.082,232.0,177,True,High Protein|Less Than 600 calories|Vegan|Mediterranean Diet|Gluten Free|Dairy Free|Contains Nuts|Vegetarian|Pescatarian Diet|GLP-1,Bay Leaf|Porcini Mushroom|Chipotle Powder|Granulated Onion|Crushed Red Pepper|Granulated Garlic|Lemon Juice|Black Pepper|Sweet Paprika|Light Brown Sugar|Kosher Salt|Onion|Garlic|Gluten Free Tamari|White Vinegar|Canola and Olive Oil Blend|Coconut Milk|Agave Syrup|Quinoa|Broccoli |Crimini Mushroom|Tofu,https://www.cookunity.com/meals/corrigan-tofu-forrest-bowl,https://www.cookunity.com/meal-service/meals/4266/main_image/CU_Hungry_House_Tofu_Forrest_Bowl_0007.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/143/medias/icons/closeup-1080%202.jpg,-4,,
8799,Japanese-Style Ribeye Curry,with Brussels Sprouts & Rice,asian,890,0.0,0.0,Beef,55934,Sergio Tominaga ,False,4.3475,564.0,104,True,Nut Free,Kosher Salt|Onion|Canola Oil|Canned Chickpeas|Rib-Eye Beef|Brussel Sprouts|Butter|Golden Curry Paste|Apple|Jasmine Rice|Garlic|Pickled Daikon Radish|Soy Sauce,https://www.cookunity.com/meals/tominaga--japanese-style-beef-curry,https://www.cookunity.com/meal-service/meals/4134/main_image/692_Maiko-Kyogoku_Japanese-Style-Curry-With-Beef_WB_LowRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/138/medias/icons/closeup-1080.jpg,-4,,
6595,Griddled Sesame Tofu,with Sautéed Bok Choy & Brown Rice,asian,770,1.0,0.0,Vegan,193982,Yong Zhao & Wanting Zhang,False,4.1115,555.0,444,True,High Fat|Spicy|Vegetarian|Vegan|High Protein|Dairy Free|Nut Free|Pescatarian Diet,Cumin|White Pepper|Kosher Salt|Sesame Oil|Pickled Jalapeno Peppers|Green Onion|Ginger|Canola and Olive Oil Blend|Black Vinegar|Garlic|Furu Tofu|Gluten Free Tamari|Canola Oil|Bok Choy|Tofu|Sichuan Pepper Corn Oil|Light Brown Sugar|Brown Rice,https://www.cookunity.com/meals/zhao-zhang-sesame-tofu-bok-choy,https://www.cookunity.com/media/catalog/product/cache/x1200/c/o/copy_of_sesame_tofu_-_zhang.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/52/medias/icons/yong-zhao-&-wanting-zhang.jpg,-4,,
8821,Low Carb Beef Stew,with Veggie-Bulgur Salad & Tzatziki ,"european, mediterranean",670,0.0,2.99,Beef,6982,Ruben Garcia,False,3.5635,126.0,149,True,High Protein|Nut Free|Fine Dining,Black Pepper|Garlic Powder|Onion Powder|Kosher Salt|Oregano|Italian Parsley|Canola and Olive Oil Blend|Crushed Red Pepper|Extra Virgin Olive Oil|Canola Oil|Garlic|Beef Base|Radish|Canned Tomato|Crimini Mushroom|Celery|Onion|Peas|Carrots|Cauliflower|Broccoli |Beef Brisket|Orange Zest|Sugar|Cumin|Sumac|Lemon Zest|Dill|Lime Juice|Red Onion|Sour Cream|Mayonnaise|Greek Yogurt|Cucumber|Mint|Bay Leaf|Couscous,https://www.cookunity.com/meals/garcia-low-carb-beef-stew,https://www.cookunity.com/meal-service/meals/3603/main_image/Ruben-Garcia-Low-Carb-Beef-Stew-w-Broccoli-Cauliflower-Couscous-low-0166.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/14/medias/icons/ruben-garcia.jpg,-4,,
9217,Mole Chicken Enchiladas,with Veggie Rice ,"latin-american, mexican",650,0.0,0.0,Chicken,187717,Santiago Lopez,False,4.317,369.0,312,True,High Protein|Gluten Free|Contains Nuts,Bay Leaf|Star Anise|Canola Oil|Clove|Black Pepper|Hazelnuts|Cinnamon|Sesame Seeds|Peanuts|Walnuts|Pumpkin Puree|Garlic|Kosher Salt|Plantain|Ancho Pepper|Pasilla Pepper Powder|Golden Raisins|Guajillo Chile|Onion|Semi Sweet Chocolate Chips|Carrots|Peas|Jasmine Rice|Sour Cream|Mozzarella Cheese|Corn Tortilla|Canned Corn|Chicken Thigh|Oregano|Sugar|Lime Juice|Whole Milk|White Vinegar|Canola and Olive Oil Blend|Red Onion|Beet,https://www.cookunity.com/meals/lopez-chicken-mole-enchiladas---reboot,https://www.cookunity.com/meal-service/meals/2220/main_image/2220_Santiago-Lopez_Copy-Of-Chicken-Mole-Enchiladas---Reboot_WB_LowRes(1).jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/50/medias/icons/santiago-lopez.jpg,-4,,
9356,White Bean Korma Curry,with Basmati Rice,indian,490,0.0,0.0,Vegan,60698,Emily Peck,False,4.279,330.0,160,True,Vegan|Vegetarian|Less Than 600 calories|Soy Free|Gluten Free|Dairy Free|Contains Nuts|Pescatarian Diet,"Cumin|Garam Masala|Serrano Peppers|Extra Virgin Olive Oil|Coriander|Turmeric|Cinnamon Stick|Cumin|Garlic|Bay Leaf|Cilantro|Himalayan Pink Salt|Almond Butter|Coconut Oil|Ginger|Tomato Paste|Red Bell Pepper|Baby Spinach|Onion|Basmati Rice|Coconut Milk|Canned Cannelini Beans|Veg, Tomatoes, Whole, Canned, Italian",https://www.cookunity.com/meals/peck-white-bean-korma-curry,https://www.cookunity.com/meal-service/meals/4449/main_image/ID_Emily_Peck_White_Bean_Korma__0738(1).jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/10/medias/icons/emily-peck.jpg,-5,,
9108,Chicken & Soba Noodle Salad,with Sesame Dressing,asian,550,0.0,0.0,Chicken,70498,Esther Choi,False,4.278,622.0,205,True,Less Than 600 calories|High Protein|Dairy Free|Nut Free|GLP-1|Energy Boost,Sesame Oil|Sugar|Kewpie Mayonnaise|Toasted Sesame Oil|Plum Extract|Carrots|Toasted Sesame Seeds|Light Soy Sauce|Cucumber|Shiitake Mushrooms|Little Gem Lettuce|Soba Noodles|Chicken Breast|Apple Cider Vinegar|Kimchi,https://www.cookunity.com/meals/choi-chicken-&-soba-noodle-salad,https://www.cookunity.com/meal-service/meals/4238/main_image/2336_Mokbar-By-Esther-Choi_Chicken-Soba-Salad_WB_LowRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/13/medias/icons/esther-choi.jpg,-5,,
8980,Grilled Tofu & Barley Sunshine Bowl,with Spicy Cucumbers & Herb Vinaigrette,american,560,0.0,0.0,Vegan,1113342,Andrew  Corrigan,False,4.342,456.0,130,True,Less Than 600 calories|Vegan|Mediterranean Diet|Dairy Free|Nut Free|Vegetarian|Pescatarian Diet|Great for Lunch,Black Pepper|Crushed Red Pepper|Chipotle Powder|Granulated Onion|Granulated Garlic|Gochugaru|Sugar|Sweet Paprika|Extra Virgin Olive Oil|Sesame Oil|Light Brown Sugar|Mint|Kosher Salt|Agave Syrup|Garlic|Lemon Juice|Gluten Free Tamari|Basil|Canola and Olive Oil Blend|Avocado|Rice Vinegar|Cucumber|Barley|Cherry Tomato|Tofu|Shallot,https://www.cookunity.com/meals/corrigan-bbq-spiced-grilled-tofu-sunshine-bowl,https://www.cookunity.com/meal-service/meals/4256/main_image/CU_Hungry_House_BBQ_Spiced_Grilled_Tofu_Sunshine_Bowl_0105.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/143/medias/icons/closeup-1080%202.jpg,-5,,
5560,Grilled Chicken Yassa with Sweet Plantains,and Jollof Rice ,african,750,14.8,0.0,Chicken,71319,Pierre Thiam,True,4.3005,2690.0,378,True,High Fat|High Protein|Spicy|Nut Free,Thyme|Kosher Salt|Habanero Peppers|Bay Leaf|Canola and Olive Oil Blend|Black Pepper|Garlic|Tomato Paste|Onion|Jasmine Rice|Plantain|Canola Oil|Chicken Thigh|Cayenne Powder|Green Onion|Italian Parsley|Extra Virgin Olive Oil|Red Onion|Green Bell Pepper|Cumin|Ginger|Vegetable Base|Sweet Paprika|Sugar|Lime Juice,https://www.cookunity.com/meals/chicken-yassa-plantains,https://www.cookunity.com/media/catalog/product/cache/x1200/p/i/pierre-chicken-yassa.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/24/medias/icons/pierre-thiam.jpg,-5,,
750,Chicken and Veggie Patties,with Garlic-Rosemary Potatoes ,american,770,14.8,0.0,Chicken,69752,Tony Perez,False,4.417,3195.0,181,True,High Fat|Low Sugar|High Protein|Nut Free,Black Pepper|Basil|Kosher Salt|Garlic Powder|Panko Breadcrumbs|Goat Cheese|White Vinegar|Sun Dried Tomatoes|Mayonnaise|Yukon Potatoes|Ground Chicken|Canola Oil|Onion|Garlic|Canola and Olive Oil Blend|Italian Parsley,https://www.cookunity.com/meals/chicken-and-veggie-patties,https://www.cookunity.com/media/catalog/product/cache/x1200/p/e/peluffo-chicken-and-veggie-patties.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/9/medias/icons/tony-perez.jpg,-5,,
2080,Mediterranean Chicken Thighs,"with Artichoke, Peppers, Tomato, and Crispy Kale","mediterranean, european",610,14.8,0.0,Chicken,69752,Tony Perez,False,4.243,2550.0,145,True,High Fat|High Protein|Low Carbs|Keto Diet|Mediterranean Diet|Soy Free|Contains Nuts|Gluten Free|Great for Lunch,Kosher Salt|Black Pepper|Cilantro|Garlic|Italian Parsley|Extra Virgin Olive Oil|Canned Roasted Red Peppers|Artichoke Hearts|Feta Cheese|Cherry Tomato|Kale|Chicken Thigh|Sweet Paprika|Canola and Olive Oil Blend|Almonds|White Wine Vinegar|Green Bell Pepper,https://www.cookunity.com/meals/mediterranean-chicken-thighs-ny,https://www.cookunity.com/media/catalog/product/cache/x1200/m/e/mediterranean-chicken-thighs.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/9/medias/icons/tony-perez.jpg,-5,,
3560,White Truffle Mac and Cheese,with Crispy Breadcrumb Topping,american,1190,0.0,0.0,Vegetarian,81256,John DeLucie,False,4.5445,4123.0,523,True,High Calories Diet|High Fat|High Protein|Vegetarian|Soy Free|Nut Free|Pescatarian Diet,Kosher Salt|Butter|Truffle Oil|Heavy Cream|All Purpose Flour|Panko Breadcrumbs|Extra Virgin Olive Oil|Swiss Cheese|White Cheddar Cheese|Whole Milk|Cavatappi|Dijon Mustard|American Grana Cheese|Canola and Olive Oil Blend,https://www.cookunity.com/meals/truffle-mac-cheese,https://www.cookunity.com/media/catalog/product/cache/x1200/m/a/macandcheese-johndl.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/31/medias/icons/john-delucie.jpg,-5,,
6236,Chana Masala,with Coconut Rice & Sautéed Vegetables,indian,550,1.0,0.0,Vegan,80141,Lena Elkousy,False,4.572,3385.0,473,True,Less Than 600 calories|Vegan|Soy Free|Contains Nuts|Gluten Free|Dairy Free|Vegetarian|Pescatarian Diet,"Organic Black Pepper|Garlic|Garam Masala|Organic Cilantro|Lemon Juice|Organic Curry Powder|Extra Virgin Olive Oil|Coconut Yogurt|Organic Kale|Canned Organic Chickpeas|Himalayan Pink Salt|Onion|Coconut Milk|Crushed Red Pepper|Cabbage|Jalapeno Peppers|Veg, Tomatoes, Whole, Canned, Italian|Organic Ginger Powder|Basmati Rice",https://www.cookunity.com/meals/elkousy-chana-masala,https://www.cookunity.com/media/catalog/product/cache/x1200/c/u/curried_chickpeas_with_bombay_potatoes__sauteed_kale_and_cabbage__raita_sauce_-_elkousy.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/15/medias/icons/lena-elkousy.jpg,-5,,
6778,Truffled Fettuccine Alfredo with Grilled Chicken,& Parmesan Cheese,american,1150,1.0,0.0,Chicken,44841,Meena Sreenivas,False,4.197,1823.0,473,True,High Fat|High Protein|Contains Nuts,Crushed Red Pepper|Black Pepper|Kosher Salt|Cooking Spray|Canola Oil|Italian Parsley|Truffle Oil|Garlic|Butter|Parmesan Cheese|Heavy Cream|Fettuccini|Chicken Breast|Canola and Olive Oil Blend|Italian Herb Seasoning,https://www.cookunity.com/meals/sreenivas-fettuccine-chicken,https://www.cookunity.com/media/catalog/product/cache/x1200/2/3/230531_cookunity_trufflealfredochickenfettucine_meenasreenivas_0314.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/5/medias/icons/meena-sreenivas.jpg,-5,,
7880,Miso-Style Ramen with Tofu,& Shiitake Mushrooms with Bok Choy,asian,380,0.0,0.0,Vegetarian,70498,Esther Choi,False,4.1185,186.0,200,True,Low Fat|Less Than 600 calories|Vegetarian|Dairy Free|Nut Free|Pescatarian Diet|Great for Lunch,Shiitake Mushrooms|Canned Corn|Vegetable Miso Base|Bok Choy|Tofu|Ramen Noodles|Kosher Salt,https://www.cookunity.com/meals/choi-miso-style-ramen-with-tofu,https://www.cookunity.com/meal-service/meals/2962/main_image/22-0912_CU_ChefChoi_MisoRamen.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/13/medias/icons/esther-choi.jpg,-5,,
6395,Pomodoro Rotelle with Fresh Burrata,& Fresh Basil,"european, italian",540,1.0,0.0,Vegetarian,78459,Larry and Marc Forgione,True,4.2335,1357.0,252,True,Less Than 600 calories|Vegetarian|Soy Free|Nut Free|Pescatarian Diet,"Black Pepper|Kosher Salt|Crushed Red Pepper|Garlic|Basil|Extra Virgin Olive Oil|Onion|Rotelle Pasta|Burrata Cheese|Veg, Tomatoes, Whole, Canned, Italian",https://www.cookunity.com/meals/forgione-rotelle-pomodoro-burrata,https://www.cookunity.com/media/catalog/product/cache/x1200/c/u/cu_wk_62_edits-11.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/25/medias/icons/larry-and-marc-forgione.jpg,-6,,
8823,Texas-Style Beef Short Ribs ,with Potato Purée & Charred Carrots,american,810,0.0,6.99,Beef,1097114,Chase Evans,False,4.6665,207.0,255,True,High Protein|Soy Free|Gluten Free|Nut Free|Fine Dining,Bay Leaf|Thyme|Corn Starch|Black Pepper|Garlic|Tomato Paste|Canola Oil|Veal Demi-Glace Base|Kosher Salt|Red Wine|Celery|Butter|Heavy Cream|Onion|Carrots|Beef Short Ribs|Yukon Potatoes,https://www.cookunity.com/meals/evans-texas-style-beef-short-ribs-,https://www.cookunity.com/meal-service/meals/2981/main_image/2981_Chase-Evans_Texas-Style-Short-Ribs---Reboot_WB_HighRes(1).jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/61/medias/icons/chase-evans.jpg,-6,,
3504,Short Rib Ragu over Pappardelle,with Fresh Asparagus & Ricotta,"european, italian",580,16.8,6.99,Beef,6982,Ruben Garcia,False,4.373,1797.0,414,True,High Fat|Low Sugar|High Protein|Low Carbs|Less Than 600 calories|Nut Free|Fine Dining,Beef Base|Black Pepper|Kosher Salt|Canned Tomato|Ricotta Cheese|Cherry Tomato|Asparagus|Chipotle in Adobo|Pappardelle|Beef Short Ribs|Basil|Parmesan Cheese|Canola and Olive Oil Blend,https://www.cookunity.com/meals/pappardelle-short-rib-rg,https://www.cookunity.com/meal-service/meals/530/main_image/CU_530_Ruben_Garcia_Short_Rib_Ragu_Pappardelle_0083.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/14/medias/icons/ruben-garcia.jpg,-7,,
4534,Slow and Low Maple-Glazed Short Rib,"with Mashed Potatoes, Carrots, & Charred Brussels Sprouts",american,800,16.8,6.99,Beef,190729,Pat LaFrieda,True,4.2655,245.0,335,True,High Fat|High Protein|Soy Free|Nut Free|Fine Dining,Italian Parsley|Extra Virgin Olive Oil|Bay Leaf|Kosher Salt|Black Pepper|Carrots|Celery|Onion|Tomato Paste|Thyme|Rosemary|Red Wine|Heavy Cream|Butter|Maple Syrup|Garlic|Brussel Sprouts|Beef Chuck|Marsala Wine|Yukon Potatoes|Canola and Olive Oil Blend|All Purpose Flour,https://www.cookunity.com/meals/slow-short-rib,https://www.cookunity.com/media/catalog/product/cache/x1200/s/h/short_rib_-_pat_lafrieda.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/49/medias/icons/pat-lafrieda.jpg,-7,,
10385,Sesame Responsibly Farmed Salmon,with Sauteed Bok Choy,asian,530,0.0,6.99,Salmon,6982,Ruben Garcia,False,4.0,32.0,264,True,High Protein|Low Carbs|Less Than 600 calories|Pescatarian Diet|Mediterranean Diet|Dairy Free|Gluten Free|Nut Free,Black Pepper|Kosher Salt|Black Sesame Seeds|Toasted Sesame Seeds|Garlic|Lemongrass|Gluten Free Tamari|Agave Syrup|Sunflower Oil|Ginger|Salmon|Bok Choy,https://www.cookunity.com/meals/garcia-sesame-responsibly-farmed-salmon,https://www.cookunity.com/meal-service/meals/6574/main_image/yveh1wgq.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/14/medias/icons/ruben-garcia.jpg,-12,,
2754,Ratatouille Rigatoni,with Whipped Ricotta,"european, italian",620,13.3,0.0,Vegetarian,60149,Kristy Flores,False,4.067,1301.0,218,True,Low Sodium|Vegetarian|Spicy|Soy Free|Nut Free|Pescatarian Diet,Kosher Salt|Black Pepper|Crushed Red Pepper|Oregano|Garlic|Ricotta Cheese|Red Onion|Yellow Squash|Canned Tomato|Rigatoni|Italian Parsley|Garlic Powder|Zucchini|Onion Powder|Balsamic Vinegar Reduction|Basil|Honey|Red Wine|Red Bell Pepper|Yellow Bell Pepper|Tomato Paste|Eggplant|Canola and Olive Oil Blend,https://www.cookunity.com/meals/ratatouille-rigatoni,https://www.cookunity.com/media/catalog/product/cache/x1200/r/a/ratatouille-rigatoni.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/7/medias/icons/kristy-flores.jpg,-13,,
10124,Tagliatelle with Birria Bolognese,and Black Pepper Ricotta,"latin-american, mexican",680,0.0,6.99,Beef,685455,Ivy Stark,False,3.805,41.0,272,True,High Protein|Spicy|Nut Free|Energy Boost|Fine Dining,Mexican Oregano|Thyme|Cider Vinegar|Cinnamon|Cumin|Coriander|Clove|Chile de Arbol|Ginger|Guajillo Chile|Beef Base|Garlic|Kosher Salt|Tomato Paste|Canola and Olive Oil Blend|Black Pepper|Black Pepper|Ancho Pepper|Extra Virgin Olive Oil|Italian Parsley|Parmesan Cheese|Onion|Ricotta Cheese|Beefsteak Tomato|Tagliatelle|Beef Short Ribs|Lemon Zest,https://www.cookunity.com/meals/stark-birria-bolognese-tagliatelle-pasta,https://www.cookunity.com/meal-service/meals/5694/main_image/5694_Ivy_Stark_Birria_Bolognese_Tagliatelle_Pasta_0485.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/87/medias/icons/Ivy-Stark-closeup-1080@3x.jpg,-13,,
2786,Beef and Black Bean Chili,with Cheddar and a Corn Muffin,"latin-american, mexican",940,15.3,0.0,Beef,60294,James Grody,False,4.399,4244.0,524,True,High Calories Diet|High Fat|High Protein|Spicy|Contains Nuts,Ancho Powder|Garlic|Coriander|Cilantro|Cumin|Cornmeal|Onion|Canned Tomato|Canned Black Beans|Mild Cheddar Cheese|Ground Beef|Green Bell Pepper|Baking Powder|Serrano Peppers|Black Pepper|Dill|Green Onion|Kosher Salt|Beef Stock Powder|All Purpose Flour|Butter|Yellow Bell Pepper|Whole Milk|Sugar|Canola and Olive Oil Blend|Lime Juice|Cooking Spray|Egg,https://www.cookunity.com/meals/black-bean-chilli-topped,https://www.cookunity.com/media/catalog/product/cache/x1200/b/e/beef_and_black_bean_chili_-_grody.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/8/medias/icons/james-grody.jpg,-13,,
4593,Sichuan Grilled Pork,with Bell Peppers & Kokuho Rice,asian,1230,15.0,0.0,Pork,193982,Yong Zhao & Wanting Zhang,False,4.31,1614.0,406,True,High Calories Diet|High Fat|High Protein|Spicy|Dairy Free|Nut Free,Ginger Powder|White Pepper|Kosher Salt|Garlic Powder|Egg|Sesame Oil|Sichuan Pepper Corn Oil|Shaoxing Wine|Corn Starch|Baking Soda|Gochugaru|Sugar|Spicy Broad Bean Paste|Soybean Paste|Canola Oil|Kohuho Rice|Pork Shoulder|Onion Powder|Cilantro|Red Bell Pepper|Yellow Bell Pepper|Green Bell Pepper|Canned Tomato,https://www.cookunity.com/meals/sichuan-grilled-pork,https://www.cookunity.com/media/catalog/product/cache/x1200/p/o/pork-junzi.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/52/medias/icons/yong-zhao-&-wanting-zhang.jpg,-14,,
1205,Pan-Seared Salmon with Saffron Aioli, and Herbed Israeli Couscous,middle-eastern,740,16.1,2.99,Salmon,3755,Andres Mendez,False,4.2515,1097.0,449,True,High Fat|Mediterranean Diet|Pescatarian Diet|High Protein|Soy Free|Nut Free|Fine Dining|Energy Boost,Black Pepper|Kosher Salt|Italian Parsley|Basil|Canola and Olive Oil Blend|Honey|Butter|Orange Juice|Heavy Cream|Israeli Couscous|Spinach|Salmon|Saffron|Turmeric,https://www.cookunity.com/meals/pan-seared-salmon-with-saffron,https://www.cookunity.com/media/catalog/product/cache/x1200/p/l/plate-pan_seared_salmon_with_saffron_aioli_.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/12/medias/icons/andres-mendez.jpg,-14,,
8801,Mixed Veggie Yaki Udon,with Baby Corn and Mushrooms,asian,380,0.0,0.0,,55934,Sergio Tominaga ,False,4.3915,253.0,126,True,Less Than 600 calories|Pescatarian Diet|Spicy|Dairy Free|Nut Free,Canola Oil|Garlic|Jalapeno Peppers|Canned Baby Corn|Crimini Mushroom|Shishito Peppers|Carrots|Onion|Udon Noodles|Cabbage|Sesame Seeds|Rice Wine|Seasoned Rice Wine Vinegar|Sugar|Light Soy Sauce|Soy Sauce|Sesame Oil|Oyster Sauce|Green Onion,https://www.cookunity.com/meals/tominaga--yaki-udon-and-mixed-veggies,https://www.cookunity.com/meal-service/meals/4132/main_image/1068_Maiko-Kyogoku_Yaki-Udon-With-Mixed-Veggies_WB_LowRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/138/medias/icons/closeup-1080.jpg,-14,,
9747,Grilled Chicken Suya with Roasted Green Beans,and Jollof Rice,,500,0.0,0.0,Chicken,71319,Pierre Thiam,True,4.29,131.0,230,True,Spicy|Less Than 600 calories|Low Carbs|High Protein|Soy Free|Gluten Free|Dairy Free|Nut Free,Thyme|Bay Leaf|Bay Leaf|Canola and Olive Oil Blend|Habanero Peppers|Garlic|Ginger Powder|Cayenne Powder|Cumin|Onion Powder|Black Pepper|Paprika|Turmeric|Garlic Powder|Green Bell Pepper|Kosher Salt|Tomato Paste|Extra Virgin Olive Oil|Jasmine Rice|Onion|Canned Tomato|Green Beans|Chicken Thigh|Lime Juice|Italian Parsley|Dijon Mustard|Cucumber|Red Onion|Cherry Tomato|Ginger|Sweet Paprika|Sugar|Honey,https://www.cookunity.com/meals/thiam-grilled-chicken-suya-with-roasted-green-beans,https://www.cookunity.com/meal-service/meals/4479/main_image/2233_Pierre_Thaim_Grilled_Chicken_Suya_Roasted_Green_Beans_4287.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/24/medias/icons/pierre-thiam.jpg,-14,,
4539,Chicken Parmigiana,with Rigatoni & Fresh Tomato Sauce,"italian, european",990,14.8,0.0,Chicken,190729,Pat LaFrieda,True,4.33,5350.0,184,True,High Fat|High Protein|Soy Free|Nut Free,"Kosher Salt|Italian Parsley|Crushed Red Pepper|Black Pepper|Basil|Garlic|Extra Virgin Olive Oil|Mozzarella Cheese|Rigatoni|Chicken Cutlet Breaded|Spice, Parsley, Dried|Canola and Olive Oil Blend|Canola Oil|Canned Tomato",https://www.cookunity.com/meals/pat-parmigiana-chicken,https://www.cookunity.com/media/catalog/product/cache/x1200/p/a/pat-chicken-parmi.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/49/medias/icons/pat-lafrieda.jpg,-14,,
